time_karin,lon,lat,time_delta_left,time_delta_right,ssha_karin,steric,steric_linear,swh,pass_num,mooring_id
9475713.00000,-124.90640,35.28930,-42.86667,12.75000,-4.51553,53.56050,53.42213,2.58938,26.00000,P7
9475713.00000,-124.99445,35.74117,-99.75000,8.48333,-1.72897,-4.42474,-4.44129,2.54876,26.00000,ru32
9561551.00000,-125.12320,36.18320,-13.53333,15.66667,4.40131,56.28430,56.24579,1.87644,26.00000,S1
9561551.00000,-125.05330,35.98770,-0.15000,57.51667,1.93325,55.07330,55.07276,1.93044,26.00000,P2
9561551.00000,-125.04100,35.91570,-14.91667,15.35000,2.19687,56.25570,56.60547,1.95333,26.00000,S2
9561551.00000,-125.01730,35.80890,-8.00000,46.50000,-0.13092,54.27290,54.23823,1.96467,26.00000,P3
9561551.00000,-124.97720,35.65040,-13.78333,14.93333,-2.45897,54.50620,54.28579,1.98794,26.00000,S3
9561551.00000,-124.94620,35.45780,-35.86667,19.91667,-3.95207,52.85850,52.75482,2.00663,26.00000,P6
9561551.00000,-124.91130,35.38680,-26.95000,2.23333,-3.50920,55.34070,55.32759,2.02060,26.00000,S4
9561551.00000,-124.90350,35.28550,-7.63333,48.73333,-2.59113,55.21200,55.14792,2.02627,26.00000,P7
9561551.00000,-124.99593,35.73360,-85.51667,20.16667,-1.14957,-3.16405,-3.10811,1.98029,26.00000,ru32
9647389.00000,-125.12240,36.18240,-19.53333,7.71667,4.05354,56.04400,56.21040,2.43435,26.00000,S1
9647389.00000,-125.05830,35.98480,-34.38333,18.81667,2.13287,55.06170,54.79112,2.46891,26.00000,P2
9647389.00000,-125.04270,35.91440,-3.01667,24.03333,0.48343,54.44710,54.47412,2.48623,26.00000,S2
9647389.00000,-125.01820,35.80910,-100.23333,2.13333,-1.36465,52.04050,52.09350,2.49437,26.00000,P3
9647389.00000,-124.97850,35.65020,-2.40000,25.95000,-2.47857,53.53620,53.56594,2.51789,26.00000,S3
9647389.00000,-124.94280,35.45540,-33.95000,19.88333,-3.65100,52.42750,52.54274,2.53956,26.00000,P6
9647389.00000,-124.91100,35.38530,-9.21667,19.13333,-3.40843,55.63710,55.53768,2.55264,26.00000,S4
9647389.00000,-124.90310,35.28420,-41.43333,17.16667,-2.33439,56.30290,56.07417,2.55160,26.00000,P7
9647389.00000,-125.00455,35.74046,-71.05000,37.00000,-2.57616,-5.45193,-4.87719,2.50392,26.00000,ru32
9733227.00000,-125.12140,36.18180,-23.85000,6.43333,3.39544,56.24140,56.33978,2.03070,26.00000,S1
9733227.00000,-125.05740,35.98370,-56.45000,1.60000,2.37507,56.41980,56.40715,2.05315,26.00000,P2
9733227.00000,-125.04230,35.91350,-13.45000,16.13333,2.38637,56.22940,56.39230,2.06621,26.00000,S2
9733227.00000,-125.01400,35.80860,-44.20000,9.90000,-0.16228,53.59810,53.71430,2.07601,26.00000,P3
9733227.00000,-124.97840,35.64980,-26.66667,2.55000,-0.85142,55.08050,55.10047,2.08684,26.00000,S3
9733227.00000,-124.93860,35.45380,-44.43333,12.21667,-2.33965,52.59800,52.73826,2.08808,26.00000,P6
9733227.00000,-124.90990,35.38540,-1.10000,28.50000,-1.45596,55.99390,55.98206,2.08948,26.00000,S4
9733227.00000,-124.90050,35.28360,-15.71667,41.03333,-0.64615,56.32730,56.22131,2.07861,26.00000,P7
9733227.00000,-125.00114,35.73768,-63.36667,44.80000,-0.18417,-4.47872,-3.77774,2.08444,26.00000,ru32
9819065.00000,-125.12340,36.18210,-19.50000,8.68333,2.87761,55.82320,55.72639,2.91576,26.00000,S1
9819065.00000,-125.06400,35.98350,-32.03333,23.50000,2.43846,54.49740,55.08146,2.94948,26.00000,P2
9819065.00000,-125.04450,35.91370,-27.33333,1.80000,1.40800,55.10810,55.15671,2.96265,26.00000,S2
9819065.00000,-125.01970,35.80780,-52.83333,5.08333,0.75001,53.76020,53.79059,2.95869,26.00000,P3
9819065.00000,-124.97920,35.65010,-1.26667,29.05000,-1.71318,54.38690,54.40199,2.95083,26.00000,S3
9819065.00000,-124.94040,35.45310,-20.85000,42.38333,-0.22264,55.23550,54.94016,2.92668,26.00000,P6
9819065.00000,-124.91230,35.38440,-19.85000,10.90000,-1.16831,56.04240,55.77846,2.92028,26.00000,S4
9819065.00000,-124.89660,35.28060,-35.06667,27.90000,-1.19062,55.69330,55.40892,2.90773,26.00000,P7
9819065.00000,-124.99892,35.73553,-46.21667,61.51667,0.63595,-2.04859,-2.67510,2.96221,26.00000,ru32
9904903.00000,-125.12220,36.18240,-14.81667,11.91667,3.46486,56.46720,56.29563,2.99354,26.00000,S1
9904903.00000,-125.06220,35.98370,-44.45000,7.58333,2.27566,55.53520,55.55457,2.98685,26.00000,P2
9904903.00000,-125.04400,35.91510,-3.65000,23.98333,0.78313,54.90870,54.83654,2.98508,26.00000,S2
9904903.00000,-125.01870,35.80770,-8.16667,46.95000,-0.23048,54.23080,54.36315,2.97280,26.00000,P3
9904903.00000,-124.97850,35.64980,-11.71667,18.36667,-0.43576,54.89320,54.48289,2.95988,26.00000,S3
9904903.00000,-124.93960,35.45340,-62.41667,0.78333,-0.19878,55.07930,55.06451,2.94450,26.00000,P6
9904903.00000,-124.91260,35.38490,-10.21667,21.46667,-1.64392,55.52260,55.37901,2.94280,26.00000,S4
9904903.00000,-124.89780,35.28100,-56.40000,10.30000,-0.61578,55.03250,55.14494,2.93097,26.00000,P7
9904903.00000,-124.99424,35.73760,-6.43333,103.60000,0.99566,-3.37548,-3.48864,2.97413,26.00000,ru32
9990741.00000,-125.12290,36.18230,-17.61667,12.86667,3.87675,56.80080,57.24323,2.33300,26.00000,S1
9990741.00000,-125.05850,35.98380,-53.10000,5.68333,3.01953,56.67490,56.55530,2.33191,26.00000,P2
9990741.00000,-125.04310,35.91510,-0.50000,28.78333,2.43558,56.35890,56.35135,2.33004,26.00000,S2
9990741.00000,-125.01640,35.80860,-14.93333,41.90000,1.94322,55.03150,55.26777,2.32601,26.00000,P3
9990741.00000,-124.97830,35.65050,-11.93333,20.01667,1.88974,56.09730,55.95765,2.31808,26.00000,S3
9990741.00000,-124.93850,35.45360,-22.30000,39.96667,1.24496,55.25960,55.36461,2.30960,26.00000,P6
9990741.00000,-124.91100,35.38590,-26.01667,8.50000,-0.65055,56.73160,56.64169,2.30609,26.00000,S4
9990741.00000,-124.89950,35.28230,-35.40000,28.90000,-2.30713,55.07930,54.06227,2.30036,26.00000,P7
9990741.00000,-124.99452,35.74199,-87.80000,17.01667,2.55324,-1.48863,-1.38352,2.32419,26.00000,ru32
10076579.00000,-125.12350,36.18380,-23.78333,8.61667,3.24181,55.92090,55.96013,1.66423,26.00000,S1
10076579.00000,-125.05710,35.98490,-16.96667,47.38333,2.88613,55.48450,55.54525,1.64570,26.00000,P2
10076579.00000,-125.04230,35.91580,-8.33333,24.50000,3.45246,56.74180,56.76431,1.63707,26.00000,S2
10076579.00000,-125.01510,35.80890,-23.90000,44.56667,3.68391,57.33610,57.13521,1.62989,26.00000,P3
10076579.00000,-124.97680,35.65090,-20.35000,14.55000,3.63795,58.93480,58.97787,1.61900,26.00000,S3
10076579.00000,-124.93720,35.45380,-14.10000,57.46667,0.17318,54.69080,54.71803,1.60654,26.00000,P6
10076579.00000,-124.91020,35.38700,-11.73333,25.88333,1.15894,57.32230,57.43762,1.60143,26.00000,S4
10076579.00000,-124.90390,35.28530,-45.61667,23.86667,-1.48836,55.87730,55.12688,1.59750,26.00000,P7
10076579.00000,-124.99491,35.73950,-63.38333,32.70000,2.95680,-0.82446,-0.45195,1.62513,26.00000,ru32
10162417.00000,-125.12350,36.18520,-37.00000,11.26667,2.48079,54.83840,54.98198,1.68428,26.00000,S1
10162417.00000,-125.04980,35.98950,-5.15000,90.85000,3.02916,54.56750,54.65727,1.65683,26.00000,P2
10162417.00000,-125.04270,35.91630,-25.50000,19.00000,3.37114,55.72620,55.61045,1.64527,26.00000,S2
10162417.00000,-125.01000,35.81120,-94.73333,11.05000,2.66534,55.11890,55.01906,1.63187,26.00000,P3
10162417.00000,-124.97680,35.65130,-3.53333,54.73333,2.12342,57.80020,57.76078,1.61411,26.00000,S3
10162417.00000,-124.93400,35.45360,-17.71667,85.65000,-0.43749,54.80250,54.66367,1.59134,26.00000,P6
10162417.00000,-124.91170,35.38650,-13.00000,44.43333,-1.04491,57.39480,57.35168,1.58341,26.00000,S4
10162417.00000,-124.90340,35.28440,-75.95000,15.83333,-3.08058,54.86500,54.91004,1.57295,26.00000,P7
10162417.00000,-124.99562,35.73151,-15.38333,8.46667,2.02387,-0.64359,-1.01703,1.62491,26.00000,ru32
10248254.00000,-125.12380,36.18480,-12.75000,26.55000,0.75140,53.08170,53.59812,1.54586,26.00000,S1
10248254.00000,-125.05510,35.98940,-35.51667,42.85000,0.03776,54.21490,54.10948,1.54065,26.00000,P2
10248254.00000,-125.04380,35.91600,-20.06667,17.98333,1.52524,54.49170,54.72371,1.53808,26.00000,S2
10248254.00000,-125.00940,35.81180,-11.58333,65.73333,2.31881,53.88830,54.18979,1.53530,26.00000,P3
10248254.00000,-124.97740,35.65180,-12.46667,32.30000,2.41450,58.27470,57.86893,1.53186,26.00000,S3
10248254.00000,-124.93510,35.45380,-29.48333,51.61667,0.29806,55.10010,55.52559,1.52342,26.00000,P6
10248254.00000,-124.91110,35.38740,-14.75000,26.01667,0.68406,57.75280,57.52037,1.51939,26.00000,S4
10248254.00000,-124.90450,35.28620,-23.78333,60.88333,-1.04175,54.66890,54.62308,1.51653,26.00000,P7
10248254.00000,-124.99796,35.73597,-13.68333,76.28333,2.18656,-2.19293,-1.98326,1.53383,26.00000,ru32
10248254.00000,-124.74795,35.68060,-33.36667,269.26667,0.75020,-4.60466,-4.50007,1.51371,26.00000,ru38
10334092.00000,-125.12300,36.18310,-22.43333,5.15000,1.20370,53.54350,53.55356,2.03167,26.00000,S1
10334092.00000,-125.05560,35.98640,-23.61667,30.63333,2.28937,54.54520,54.56205,2.05687,26.00000,P2
10334092.00000,-125.04280,35.91500,-1.95000,25.38333,3.07073,55.75490,55.72819,2.06908,26.00000,S2
10334092.00000,-125.01140,35.80830,-46.75000,7.73333,2.72049,56.51460,56.42841,2.08118,26.00000,P3
10334092.00000,-124.97780,35.65120,-0.70000,29.51667,1.89246,59.02970,59.02632,2.09707,26.00000,S3
10334092.00000,-124.93440,35.45250,-51.15000,2.95000,1.32372,55.14450,55.15441,2.11213,26.00000,P6
10334092.00000,-124.91090,35.38670,-12.81667,16.78333,0.56730,56.29010,56.38051,2.11714,26.00000,S4
10334092.00000,-124.90070,35.28260,-22.01667,37.80000,-1.46358,52.75000,52.89885,2.11648,26.00000,P7
10334092.00000,-124.99866,35.73728,-18.65000,68.80000,1.84486,-1.00976,-0.75390,2.09073,26.00000,ru32
10334092.00000,-124.95480,35.56515,-119.60000,93.23333,-0.05577,0.73868,0.86566,2.10867,26.00000,ru38
10419930.00000,-125.12260,36.18430,-5.63333,20.83333,1.29157,54.67120,54.60726,4.14416,26.00000,S1
10419930.00000,-125.05250,35.98720,-49.98333,0.55000,2.94159,55.99480,56.00226,4.13407,26.00000,P2
10419930.00000,-125.04220,35.91600,-19.66667,7.63333,2.18442,56.89650,56.83882,4.12991,26.00000,S2
10419930.00000,-125.00390,35.81170,-55.11667,3.53333,3.26006,55.77780,55.79505,4.12357,26.00000,P3
10419930.00000,-124.97770,35.65030,-2.60000,24.93333,2.33281,57.30470,57.41346,4.11200,26.00000,S3
10419930.00000,-124.93600,35.45190,-73.30000,32.96667,0.71920,55.99000,55.82912,4.09117,26.00000,P6
10419930.00000,-124.91330,35.38600,-20.63333,8.30000,-0.68296,56.75510,56.43433,4.08290,26.00000,S4
10419930.00000,-124.89500,35.28080,-79.65000,25.35000,-0.16758,54.51910,54.63701,4.07207,26.00000,P7
10419930.00000,-124.99170,35.73499,-5.81667,82.05000,2.01544,-0.43192,-0.49955,4.11890,26.00000,ru32
10419930.00000,-124.95102,35.56442,-166.30000,34.38333,2.42524,-0.62928,-0.72143,4.10106,26.00000,ru38
10505768.00000,-125.12220,36.18410,-24.73333,1.96667,1.92781,53.54680,53.59021,3.71035,26.00000,S1
10505768.00000,-125.04750,35.98950,-117.15000,40.11667,3.22941,54.59210,55.01924,3.69143,26.00000,P2
10505768.00000,-125.03990,35.91610,-6.08333,21.25000,2.10497,54.53690,54.50794,3.68519,26.00000,S2
10505768.00000,-125.00290,35.81330,-33.21667,23.78333,1.85102,55.14180,54.80015,3.68200,26.00000,P3
10505768.00000,-124.97570,35.65100,-24.65000,4.01667,3.16399,57.54850,57.56921,3.68087,26.00000,S3
10505768.00000,-124.93210,35.45170,-3.38333,51.25000,-2.19736,52.99720,53.14530,3.66383,26.00000,P6
10505768.00000,-124.91070,35.38570,-19.81667,9.36667,-2.44050,55.44070,55.34444,3.65569,26.00000,S4
10505768.00000,-124.89430,35.28030,-41.75000,16.03333,-1.64141,54.53700,54.65606,3.64411,26.00000,P7
10505768.00000,-124.99407,35.73574,-1.70000,89.53333,2.89068,-1.71679,-1.72668,3.67954,26.00000,ru32
10505768.00000,-124.94595,35.56580,-58.25000,30.05000,1.81598,-0.77436,-0.88128,3.67009,26.00000,ru38
10591605.00000,-125.12220,36.18470,-10.15000,21.30000,0.93455,52.98700,52.78168,2.41773,26.00000,S1
10591605.00000,-125.04810,35.99200,-3.43333,56.85000,1.95488,54.78950,54.82680,2.43788,26.00000,P2
10591605.00000,-125.04130,35.91770,-32.01667,1.15000,3.42354,55.85380,55.89009,2.45003,26.00000,S2
10591605.00000,-125.00370,35.81550,-0.66667,60.98333,1.83124,54.90960,54.91519,2.46881,26.00000,P3
10591605.00000,-124.97580,35.65250,-27.43333,6.18333,1.05194,54.90730,55.00492,2.50041,26.00000,S3
10591605.00000,-124.93460,35.45260,-20.76667,47.10000,-0.40248,53.79960,54.44735,2.53603,26.00000,P6
10591605.00000,-124.91150,35.38600,-6.30000,31.25000,-0.35186,55.95490,55.94047,2.54621,26.00000,S4
10591605.00000,-124.89330,35.27980,-72.43333,1.95000,-0.33963,53.08070,53.09464,2.56590,26.00000,P7
10591605.00000,-124.99485,35.73850,-85.10000,0.66667,2.13225,-2.25263,-2.24717,2.47698,26.00000,ru32
10591605.00000,-124.95074,35.56599,-84.01667,1.41667,1.76947,-1.03286,-1.03715,2.51351,26.00000,ru38
10677443.00000,-125.12390,36.18360,-32.60000,0.40000,-0.15307,51.47170,51.47206,2.39581,26.00000,S1
10677443.00000,-125.05310,35.98780,-18.93333,45.76667,4.31417,56.42090,56.11290,2.38008,26.00000,P2
10677443.00000,-125.04150,35.91660,-29.56667,2.95000,2.04035,54.12990,54.21467,2.37498,26.00000,S2
10677443.00000,-125.00410,35.81440,-13.11667,50.11667,1.03985,54.38980,54.33962,2.37295,26.00000,P3
10677443.00000,-124.97660,35.65070,-22.63333,8.66667,0.29166,55.26670,54.96564,2.37688,26.00000,S3
10677443.00000,-124.93490,35.45290,-57.38333,12.11667,2.10523,53.95100,53.84470,2.38389,26.00000,P6
10677443.00000,-124.91180,35.38560,-4.25000,31.35000,0.28797,54.91330,54.99172,2.38763,26.00000,S4
10677443.00000,-124.89780,35.28200,-27.46667,41.03333,-1.36978,51.77130,51.51027,2.40045,26.00000,P7
10677443.00000,-124.99069,35.73676,-2.45000,17.65000,0.90632,-2.78336,-2.75018,2.37200,26.00000,ru32
10677443.00000,-124.95104,35.55909,-28.86667,54.81667,0.35095,-1.97038,-1.95578,2.37701,26.00000,ru38
10763281.00000,-125.12230,36.18460,-9.90000,27.06667,0.65529,52.37330,52.36366,1.87123,26.00000,S1
10763281.00000,-125.04520,35.99390,-38.70000,29.30000,1.01082,54.24640,53.98619,1.87851,26.00000,P2
10763281.00000,-125.04060,35.91640,-15.03333,19.40000,0.90395,54.51930,54.13846,1.88107,26.00000,S2
10763281.00000,-125.00320,35.81510,-76.66667,3.83333,-0.46219,52.17330,52.26604,1.88500,26.00000,P3
10763281.00000,-124.97580,35.65180,-15.56667,29.11667,2.07568,56.71720,56.33343,1.88413,26.00000,S3
10763281.00000,-124.93400,35.45210,-33.30000,72.90000,0.74367,54.09200,53.79700,1.88300,26.00000,P6
10763281.00000,-124.91030,35.38460,-57.16667,14.45000,0.77655,55.57490,55.61192,1.88400,26.00000,S4
10763281.00000,-124.90020,35.28250,-197.33333,90.08333,1.22062,55.51560,54.86857,1.88600,26.00000,P7
10763281.00000,-124.99857,35.73588,-77.85000,12.10000,1.06594,-3.49494,-3.39098,1.88586,26.00000,ru32
10763281.00000,-124.94962,35.55407,-13.90000,74.65000,0.99447,-3.34738,-3.26688,1.88300,26.00000,ru38
10849118.00000,-125.12130,36.18300,-17.10000,31.06667,1.91535,52.92920,52.94155,1.74565,26.00000,S1
10849118.00000,-125.04510,35.99120,-40.33333,81.88333,0.90480,53.10310,53.01185,1.73201,26.00000,P2
10849118.00000,-125.04010,35.91530,-0.63333,47.26667,1.30247,54.03090,54.04253,1.72617,26.00000,S2
10849118.00000,-125.00280,35.81550,-106.01667,14.58333,1.36158,54.00780,54.05330,1.72358,26.00000,P3
10849118.00000,-124.97590,35.65070,-4.28333,59.13333,0.25982,56.21250,56.13185,1.72000,26.00000,S3
10849118.00000,-124.93950,35.45500,-317.66667,27.33333,0.69705,53.48120,53.60439,1.71371,26.00000,P6
10849118.00000,-124.91110,35.38520,-1.66667,87.01667,1.52950,56.55700,56.53961,1.71100,26.00000,S4
10849118.00000,-124.90160,35.28350,-38.73333,145.88333,1.00996,55.35320,54.90384,1.70900,26.00000,P7
10849118.00000,-125.03072,35.81664,-54.18333,32.15000,1.07176,-3.43538,-3.07792,1.72400,26.00000,ru32
10849118.00000,-124.95956,35.39295,-25.43333,67.16667,0.65055,-1.10961,-1.20295,1.71200,26.00000,ru38
10934956.00000,-125.12230,36.18240,-4.80000,50.61667,0.03574,51.50370,51.50282,1.78507,26.00000,S1
10934956.00000,-125.05280,35.98590,-91.03333,23.11667,2.91609,54.27160,54.22071,1.76253,26.00000,P2
10934956.00000,-125.04140,35.91340,-8.15000,35.96667,2.84271,54.76800,54.99685,1.75291,26.00000,S2
10934956.00000,-125.00560,35.81150,-5.98333,112.05000,4.00308,55.71630,55.70493,1.74153,26.00000,P3
10934956.00000,-124.97540,35.64890,-44.43333,10.78333,3.94262,57.43680,57.80992,1.72796,26.00000,S3
10934956.00000,-124.93270,35.45170,-84.06667,17.36667,3.39325,56.43580,56.20679,1.70827,26.00000,P6
10934956.00000,-124.91060,35.38360,-43.55000,18.50000,2.99376,57.01540,56.97998,1.70022,26.00000,S4
10934956.00000,-124.89760,35.28080,-72.81667,35.60000,0.72755,53.53410,53.51528,1.69023,26.00000,P7
10934956.00000,-125.07316,35.90018,-17.53333,138.53333,3.21085,-0.92016,-1.05652,1.75590,26.00000,ru32
10934956.00000,-124.93852,35.37583,-75.91667,38.61667,3.23051,0.95375,0.44191,1.70291,26.00000,ru38
11020794.00000,-125.11980,36.18240,-2.68333,35.00000,0.70393,52.44170,52.39848,1.82037,26.00000,S1
11020794.00000,-125.06960,36.08120,-38.96667,31.11667,0.02793,51.25360,51.21111,1.79961,26.00000,P1
11020794.00000,-125.04400,35.99330,-54.61667,8.40000,1.32428,54.15970,54.06974,1.77798,26.00000,P2
11020794.00000,-125.04020,35.91550,-17.16667,15.36667,2.30655,55.78550,55.71569,1.75011,26.00000,S2
11020794.00000,-124.99820,35.81910,-8.80000,57.01667,3.39804,55.60360,55.57155,1.71717,26.00000,P3
11020794.00000,-124.98060,35.72950,-7.36667,54.63333,5.55637,56.39310,56.16456,1.69942,26.00000,P4
11020794.00000,-124.97450,35.65020,-30.65000,8.08333,5.31334,57.80400,58.03552,1.67894,26.00000,S3
11020794.00000,-124.95090,35.54020,-86.41667,106.28333,4.20373,56.59190,55.16206,1.65197,26.00000,P5
11020794.00000,-124.93110,35.45090,-10.06667,85.25000,3.08001,55.71240,55.63743,1.63633,26.00000,P6
11020794.00000,-124.90920,35.38400,-30.05000,18.66667,2.45848,56.20140,56.19201,1.62418,26.00000,S4
11020794.00000,-124.89810,35.28180,-10.36667,80.95000,1.23527,55.40700,55.44937,1.61376,26.00000,P7
11020794.00000,-125.07929,35.90645,-61.30000,91.10000,1.27950,-0.46958,-1.55381,1.75825,26.00000,ru32
11020794.00000,-124.94685,35.38136,-18.16667,141.13333,1.45755,-0.54015,-0.45802,1.63065,26.00000,ru38
11106632.00000,-125.12100,36.18190,-34.16667,11.83333,0.57451,51.53200,51.66901,2.18335,26.00000,S1
11106632.00000,-125.07200,36.07870,-7.10000,84.13333,1.27687,51.73980,51.79464,2.18037,26.00000,P1
11106632.00000,-125.04510,35.99200,-64.45000,13.53333,1.66730,52.84490,53.08598,2.17917,26.00000,P2
11106632.00000,-125.04020,35.91560,-28.58333,8.11667,3.11592,54.86850,55.07097,2.17687,26.00000,S2
11106632.00000,-124.99800,35.81950,-3.78333,81.93333,3.75249,54.44350,54.44632,2.17206,26.00000,P3
11106632.00000,-124.97930,35.73030,-0.70000,95.78333,3.97632,54.47000,54.45488,2.16942,26.00000,P4
11106632.00000,-124.97490,35.65050,-22.55000,27.66667,3.74065,58.16330,57.70724,2.16600,26.00000,S3
11106632.00000,-124.95450,35.54030,-15.13333,106.21667,4.74790,56.01290,55.93947,2.15900,26.00000,P5
11106632.00000,-124.93260,35.45110,-54.96667,48.51667,2.87980,55.72420,56.04868,2.15301,26.00000,P6
11106632.00000,-124.90900,35.38360,-12.16667,56.98333,0.73270,56.37810,56.47886,2.14706,26.00000,S4
11106632.00000,-124.89660,35.28110,-76.15000,1.38333,-1.23503,54.50300,54.48685,2.14093,26.00000,P7
11106632.00000,-125.07396,35.90836,-106.68333,45.00000,3.12494,-3.35632,-2.47473,2.17840,26.00000,ru32
11106632.00000,-124.94493,35.39108,-71.10000,81.38333,1.71030,-0.59349,-0.51263,2.15026,26.00000,ru38
11192470.00000,-125.12290,36.18280,-5.05000,29.73333,0.23367,52.22580,52.40413,1.76727,26.00000,S1
11192470.00000,-125.08100,36.07420,-52.56667,22.83333,2.31771,53.24900,53.31665,1.77434,26.00000,P1
11192470.00000,-125.05620,35.98430,-44.38333,28.35000,1.39107,52.86510,53.39664,1.77833,26.00000,P2
11192470.00000,-125.04130,35.91470,-13.36667,23.23333,3.84124,55.30960,55.09953,1.78311,26.00000,S2
11192470.00000,-125.00120,35.81510,-64.38333,10.20000,4.60903,56.03610,56.00655,1.78750,26.00000,P3
11192470.00000,-124.98010,35.72910,-45.46667,97.26667,6.27391,57.07750,56.11024,1.79128,26.00000,P4
11192470.00000,-124.97540,35.65050,-32.50000,7.56667,6.06987,58.91300,58.93897,1.79402,26.00000,S3
11192470.00000,-124.95210,35.53990,-58.96667,26.76667,5.29115,55.01530,55.49479,1.80197,26.00000,P5
11192470.00000,-124.93600,35.45190,-37.20000,47.68333,3.81631,56.43260,56.22965,1.80722,26.00000,P6
11192470.00000,-124.91100,35.38490,-27.91667,12.81667,0.91669,56.98610,57.05768,1.81170,26.00000,S4
11192470.00000,-124.90020,35.28280,-7.23333,70.61667,0.26118,54.84040,54.81571,1.81520,26.00000,P7
11192470.00000,-125.07963,35.91953,-152.73333,2.83333,3.77888,-2.41980,-2.40435,1.77833,26.00000,ru32
11192470.00000,-124.94267,35.38391,-15.80000,137.21667,1.18201,0.09862,0.16364,1.80890,26.00000,ru38
11278307.00000,-125.12390,36.18400,-4.30000,29.83333,1.69328,53.86850,53.75995,1.66872,26.00000,S1
11278307.00000,-125.08020,36.07510,-56.71667,22.76667,2.39379,52.31230,52.36211,1.67684,26.00000,P1
11278307.00000,-125.05800,35.98440,-53.83333,21.81667,4.59944,54.99540,54.97567,1.68123,26.00000,P2
11278307.00000,-125.04390,35.91530,-22.53333,12.75000,4.37526,55.53860,55.75719,1.68689,26.00000,S2
11278307.00000,-125.00240,35.81520,-47.41667,30.33333,5.11924,54.84350,55.51247,1.69333,26.00000,P3
11278307.00000,-124.98130,35.72920,-63.93333,0.16667,4.62203,55.59700,55.59499,1.69690,26.00000,P4
11278307.00000,-124.97550,35.65140,-11.61667,28.86667,5.19893,58.65680,58.61637,1.69905,26.00000,S3
